Model,HUB Perplexity,HUB WER,Parameters
quadgram,718.7256015986436,0.06376057254391672,Lambda1: 0.35 Lambda2: 0.25000000000000006 Lambda3: 0.38000000000000017
quadgram,836.9033825819911,0.06896551724137931,Lambda1: 0.35 Lambda2: 0.25000000000000006 Lambda3: 0.3900000000000002
quadgram,514.597660679535,0.07026675341574495,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.2
quadgram,514.0021362091029,0.06961613532856213,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.21000000000000002
quadgram,514.0284570682558,0.07091737150292778,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.22000000000000003
quadgram,514.7045238961281,0.07091737150292778,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.23000000000000004
quadgram,516.0714789918316,0.07026675341574495,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.24000000000000005
quadgram,518.1864287383705,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.25000000000000006
quadgram,521.1264710321885,0.06636304489264802,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.26000000000000006
quadgram,524.9946322745593,0.06961613532856213,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.2700000000000001
quadgram,529.9287185502225,0.06701366297983084,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.2800000000000001
quadgram,536.1148001021976,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.2900000000000001
quadgram,543.8083895595192,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.3000000000000001
quadgram,553.3690385497201,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.3100000000000001
quadgram,565.3197326020518,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.3200000000000001
quadgram,580.4554813704133,0.06636304489264802,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.3300000000000001
quadgram,600.0586750431332,0.06376057254391672,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.34000000000000014
quadgram,626.3753541480978,0.06506180871828236,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.35000000000000014
quadgram,663.8444107109651,0.0631099544567339,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.36000000000000015
quadgram,723.1317099218207,0.06896551724137931,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.37000000000000016
quadgram,841.9251914635007,0.07286922576447626,Lambda1: 0.35 Lambda2: 0.26000000000000006 Lambda3: 0.38000000000000017
quadgram,519.69417626613,0.07026675341574495,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.2
quadgram,519.4775457758417,0.07091737150292778,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.21000000000000002
quadgram,519.936454960543,0.07091737150292778,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.22000000000000003
quadgram,521.1095638133056,0.07091737150292778,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.23000000000000004
quadgram,523.0520166832553,0.07026675341574495,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.24000000000000005
quadgram,525.8394150498461,0.06831489915419649,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.25000000000000006
quadgram,529.5737286115033,0.06961613532856213,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.26000000000000006
quadgram,534.3921513285749,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.2700000000000001
quadgram,540.4806290663196,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.2800000000000001
quadgram,548.0951358990741,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.2900000000000001
quadgram,557.5964573403393,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.3000000000000001
quadgram,569.5099294406174,0.06701366297983084,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.3100000000000001
quadgram,584.6346807740139,0.06636304489264802,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.3200000000000001
quadgram,604.260304227117,0.06506180871828236,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.3300000000000001
quadgram,630.6460620433436,0.06506180871828236,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.34000000000000014
quadgram,668.2577003760343,0.06571242680546518,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.35000000000000014
quadgram,727.8266370455143,0.06896551724137931,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.36000000000000015
quadgram,847.2745693715785,0.07221860767729343,Lambda1: 0.35 Lambda2: 0.2700000000000001 Lambda3: 0.37000000000000016
quadgram,525.3539129706079,0.07026675341574495,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.2
quadgram,525.5695208422798,0.07091737150292778,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.21000000000000002
quadgram,526.5260258311077,0.07156798959011061,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.22000000000000003
quadgram,528.2761529962676,0.07221860767729343,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.23000000000000004
quadgram,530.8936457621608,0.06896551724137931,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.24000000000000005
quadgram,534.4791345755849,0.06896551724137931,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.25000000000000006
quadgram,539.168986951702,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.26000000000000006
quadgram,545.14887254381,0.06701366297983084,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.2700000000000001
quadgram,552.6751372330216,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.2800000000000001
quadgram,562.1097797493162,0.06831489915419649,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.2900000000000001
quadgram,573.9805527965782,0.06636304489264802,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.3000000000000001
quadgram,589.0908949095087,0.06571242680546518,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.3100000000000001
quadgram,608.7379983253162,0.06441119063109954,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.3200000000000001
quadgram,635.1951329400242,0.06441119063109954,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.3300000000000001
quadgram,672.9565544827506,0.06506180871828236,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.34000000000000014
quadgram,732.8233448805627,0.06701366297983084,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.35000000000000014
quadgram,852.9657403364936,0.07156798959011061,Lambda1: 0.35 Lambda2: 0.2800000000000001 Lambda3: 0.36000000000000015
quadgram,531.6393184833101,0.07091737150292778,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.2
quadgram,532.3527716897673,0.07221860767729343,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.21000000000000002
quadgram,533.8876131438656,0.07221860767729343,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.22000000000000003
quadgram,536.3152690565938,0.07026675341574495,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.23000000000000004
quadgram,539.7346717964845,0.06896551724137931,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.24000000000000005
quadgram,544.2810882562354,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.25000000000000006
quadgram,550.1397131881711,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.26000000000000006
quadgram,557.5671384404394,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.2700000000000001
quadgram,566.9265283040679,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.2800000000000001
quadgram,578.7480999872917,0.06636304489264802,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.2900000000000001
quadgram,593.8397841710366,0.06571242680546518,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.3000000000000001
quadgram,613.5067725552369,0.06506180871828236,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.3100000000000001
quadgram,640.0371521486865,0.06376057254391672,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.3200000000000001
quadgram,677.9554087031013,0.06506180871828236,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.3300000000000001
quadgram,738.136578342055,0.06766428106701367,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.34000000000000014
quadgram,859.0148861514118,0.07156798959011061,Lambda1: 0.35 Lambda2: 0.2900000000000001 Lambda3: 0.35000000000000014
quadgram,490.18374648338335,0.07221860767729343,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.2
quadgram,487.2522225352847,0.07221860767729343,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.21000000000000002
quadgram,484.71078413726457,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.22000000000000003
quadgram,482.5488903983342,0.07091737150292778,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.23000000000000004
quadgram,480.75994810659336,0.07156798959011061,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.24000000000000005
quadgram,479.3411768384743,0.0741704619388419,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.25000000000000006
quadgram,478.2935996737226,0.0741704619388419,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.26000000000000006
quadgram,477.62216012460084,0.0741704619388419,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.2700000000000001
quadgram,477.3359747468331,0.07286922576447626,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.2800000000000001
quadgram,477.448740928032,0.07156798959011061,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.2900000000000001
quadgram,477.97933184474635,0.07091737150292778,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.3000000000000001
quadgram,478.9526273177303,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.3100000000000001
quadgram,480.40065292972184,0.06896551724137931,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.3200000000000001
quadgram,482.3641344913802,0.06831489915419649,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.3300000000000001
quadgram,484.89462764470704,0.06831489915419649,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.34000000000000014
quadgram,488.057464829916,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.35000000000000014
quadgram,491.9358947241559,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.36000000000000015
quadgram,496.6370104436362,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.37000000000000016
quadgram,502.30044427974076,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.38000000000000017
quadgram,509.1114917807531,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.15 Lambda3: 0.3900000000000002
quadgram,491.2233521863589,0.07156798959011061,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.2
quadgram,488.45824226972843,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.21000000000000002
quadgram,486.0934890011807,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.22000000000000003
quadgram,484.120035422305,0.07091737150292778,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.23000000000000004
quadgram,482.53302587353477,0.07286922576447626,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.24000000000000005
quadgram,481.3317265201994,0.0741704619388419,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.25000000000000006
quadgram,480.5195874851929,0.0741704619388419,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.26000000000000006
quadgram,480.10445243797096,0.07286922576447626,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.2700000000000001
quadgram,480.0989325214954,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.2800000000000001
quadgram,480.52097471912185,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.2900000000000001
quadgram,481.39467204316065,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.3000000000000001
quadgram,482.7513869859769,0.06896551724137931,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.3100000000000001
quadgram,484.6312947550353,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.3200000000000001
quadgram,487.08550585789806,0.06831489915419649,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.3300000000000001
quadgram,490.1790104131137,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.34000000000000014
quadgram,493.99481992244677,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.35000000000000014
quadgram,498.63990411750603,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.36000000000000015
quadgram,504.2539030913737,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.37000000000000016
quadgram,511.02228191133355,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.38000000000000017
quadgram,519.1968874882493,0.06506180871828236,Lambda1: 0.36 Lambda2: 0.16 Lambda3: 0.3900000000000002
quadgram,492.60441196589306,0.07156798959011061,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.2
quadgram,490.01305713080734,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.21000000000000002
quadgram,487.83416486108337,0.07091737150292778,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.22000000000000003
quadgram,486.0603957834983,0.07156798959011061,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.23000000000000004
quadgram,484.68892656574866,0.07286922576447626,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.24000000000000005
quadgram,483.72144140066973,0.07286922576447626,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.25000000000000006
quadgram,483.1642865945704,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.26000000000000006
quadgram,483.0288015120688,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.2700000000000001
quadgram,483.3318533772079,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.2800000000000001
quadgram,484.0966214616092,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.2900000000000001
quadgram,485.3537008239025,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.3000000000000001
quadgram,487.14263131658817,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.3100000000000001
quadgram,489.51401105117674,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.3200000000000001
quadgram,492.53243677567076,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.3300000000000001
quadgram,496.2806475381819,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.34000000000000014
quadgram,500.86547068628806,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.35000000000000014
quadgram,506.4265531194551,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.36000000000000015
quadgram,513.1495498934082,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.37000000000000016
quadgram,521.2867389192809,0.06506180871828236,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.38000000000000017
quadgram,531.1906080412089,0.06506180871828236,Lambda1: 0.36 Lambda2: 0.17 Lambda3: 0.3900000000000002
quadgram,494.3289997741704,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.2
quadgram,491.9207812953313,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.21000000000000002
quadgram,489.93921513590425,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.22000000000000003
quadgram,488.37897524796296,0.07156798959011061,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.23000000000000004
quadgram,487.2396437113765,0.07221860767729343,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.24000000000000005
quadgram,486.5257942762574,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.25000000000000006
quadgram,486.247268217306,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.26000000000000006
quadgram,486.41966637128843,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.2700000000000001
quadgram,487.06510031908346,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.2800000000000001
quadgram,488.21327109680055,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.2900000000000001
quadgram,489.9029799996635,0.06896551724137931,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.3000000000000001
quadgram,492.1842300665113,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.3100000000000001
quadgram,495.12116064997093,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.3200000000000001
quadgram,498.79619205455356,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.3300000000000001
quadgram,503.31598081260177,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.34000000000000014
quadgram,508.8201714641117,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.35000000000000014
quadgram,515.4946223387418,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.36000000000000015
quadgram,523.592084002978,0.06506180871828236,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.37000000000000016
quadgram,533.4658954945011,0.06506180871828236,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.38000000000000017
quadgram,545.6277553358149,0.0631099544567339,Lambda1: 0.36 Lambda2: 0.18000000000000002 Lambda3: 0.3900000000000002
quadgram,496.40298275947936,0.06896551724137931,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.2
quadgram,494.1895512955394,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.21000000000000002
quadgram,492.4193622799639,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.22000000000000003
quadgram,491.0894774284974,0.07091737150292778,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.23000000000000004
quadgram,490.2023579706055,0.07091737150292778,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.24000000000000005
quadgram,489.76606916895895,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.25000000000000006
quadgram,489.7947173570737,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.26000000000000006
quadgram,490.309158850177,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.2700000000000001
quadgram,491.3380466123272,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.2800000000000001
quadgram,492.919317591236,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.2900000000000001
quadgram,495.1022783704074,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.3000000000000001
quadgram,497.9505312901731,0.06701366297983084,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.3100000000000001
quadgram,501.54611854293006,0.06766428106701367,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.3200000000000001
quadgram,505.99548637553943,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.3300000000000001
quadgram,511.43825842503685,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.34000000000000014
quadgram,518.0605015587878,0.06571242680546518,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.35000000000000014
quadgram,526.1154737367117,0.06506180871828236,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.36000000000000015
quadgram,535.9574396818722,0.06506180871828236,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.37000000000000016
quadgram,548.0996527819474,0.06441119063109954,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.38000000000000017
quadgram,563.3202914102021,0.062459336369551074,Lambda1: 0.36 Lambda2: 0.19000000000000003 Lambda3: 0.3900000000000002
quadgram,498.8360391446319,0.06896551724137931,Lambda1: 0.36 Lambda2: 0.20000000000000004 Lambda3: 0.2
quadgram,496.83162230070286,0.06896551724137931,Lambda1: 0.36 Lambda2: 0.20000000000000004 Lambda3: 0.21000000000000002
quadgram,495.2898394633808,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.20000000000000004 Lambda3: 0.22000000000000003
quadgram,494.21061581188684,0.06961613532856213,Lambda1: 0.36 Lambda2: 0.20000000000000004 Lambda3: 0.23000000000000004
quadgram,493.5998967291839,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.20000000000000004 Lambda3: 0.24000000000000005
quadgram,493.47001339432734,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.20000000000000004 Lambda3: 0.25000000000000006
quadgram,493.8403370656769,0.07026675341574495,Lambda1: 0.36 Lambda2: 0.20000000000000004 Lambda3: 0.26000000000000006
